student id,teacher id,assessment,question number,relative question number,question group,points possible,points earned,exam started,exam completed,is honors student,is honors exam,standard,lesson,question_stem,response,score in 3 point scale,cleaned_response
STDT 726,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2022-09-09 16:33:23,2022-09-09 16:43:02,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Now, standing on the Moon, the Earth is still pulling on you. But, because you are so far away, we say that you are “outside its sphere of influence.” So, almost all the force you feel pulling on you is coming from the mass of the moon.       ",2," now, standing on the moon, the earth is still pulling on you. but, because you are so far away, we say that you are “outside its sphere of influence.” so, almost all the force you feel pulling on you is coming from the mass of the moon.       "
STDT 7559,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2021-09-03 13:59:16,2021-09-03 14:04:21,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The astronaut's weight changed because there is less gravity on the moon. ,2, the astronaut's weight changed because there is less gravity on the moon. 
STDT 7562,TCH 23,01.01 Gravitational Law,65,19,7,4,2,2021-06-09 10:54:30,2021-06-09 11:06:37,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," On Earth it has gravity, so we weigh more, but in space there is no gravity. So we weigh less. ",1," on earth it has gravity, so we weigh more, but in space there is no gravity. so we weigh less. "
STDT 7564,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2022-10-04 14:05:37,2022-10-04 14:10:49,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", theres less gravity on the moon ,2, theres less gravity on the moon 
STDT 7565,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2020-09-13 09:32:06,2020-09-15 16:34:15,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Astronauts weight is different on the moon than earth because the gravitational pull on the moon is less than on the earth because it has less mass ,2, astronauts weight is different on the moon than earth because the gravitational pull on the moon is less than on the earth because it has less mass 
STDT 7566,TCH 23,01.01 Gravitational Law,65,19,7,4,1,2022-05-17 14:02:15,2022-05-17 14:12:04,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The moon has gravity and the earth does not. ,0, the moon has gravity and the earth does not. 
STDT 7568,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2019-08-19 10:20:26,2019-08-19 10:33:52,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","An astronaut weigh lesser on the moon when compared to earth because of the surface gravity of the moon. Since the moon is smaller than Earth, it has a weaker gravitational pull.",2,"an astronaut weigh lesser on the moon when compared to earth because of the surface gravity of the moon. since the moon is smaller than earth, it has a weaker gravitational pull."
STDT 7570,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2021-09-02 09:52:55,2021-09-02 10:51:22,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", It's because when gravity changes so does your weight Because you get lighter in space. ,2, it is because when gravity changes so does your weight because you get lighter in space. 
STDT 7574,TCH 23,01.01 Gravitational Law,65,19,7,4,2,2021-01-15 14:46:23,2021-01-15 14:59:04,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", in space there is no gravity so your not going to have any weight on earth gravity is there so you will not float see it as jumping in space when you jump your gonna float but on earth your going to go right back down when you jump ,1, in space there is no gravity so your not going to have any weight on earth gravity is there so you will not float see it as jumping in space when you jump your gonna float but on earth your going to go right back down when you jump 
STDT 7581,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2020-08-04 12:23:03,2020-08-04 13:00:04,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","The moon has less gravity then the earth has, as the astronaut floats up when he's on the moon he has decreased in weight because there is less gravity on the moon then there is on earth.",2,"the moon has less gravity then the earth has, as the astronaut floats up when he is on the moon he has decreased in weight because there is less gravity on the moon then there is on earth."
STDT 1436,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2021-11-07 16:14:19,2021-11-07 18:01:49,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," because the gravitational pull is stronger on earth because earth's bigger, and the gravitational pull on the moon is less strong because it's smaller than earth. ",2," because the gravitational pull is stronger on earth because earth's bigger, and the gravitational pull on the moon is less strong because it is smaller than earth. "
STDT 7583,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2021-08-23 11:18:51,2021-08-23 11:38:58,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The earth is bigger and heavier than the moon, therefore it has more gravity than the moon, so if you are on the moon it will have a less amount of gravitational force. ",2," the earth is bigger and heavier than the moon, therefore it has more gravity than the moon, so if you are on the moon it will have a less amount of gravitational force. "
STDT 7585,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2019-09-09 10:58:39,2019-09-09 12:55:12,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Astronaunts  weight is different on the moon than Earth because the gravitational force is greater on the earth than the moon.,2, astronaunts  weight is different on the moon than earth because the gravitational force is greater on the earth than the moon.
STDT 7588,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2022-03-07 22:07:54,2022-03-08 10:03:18,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The weight is different because it depends on location. Weight is the force of gravity on an object, so when the astronauts are on the moon the weight is different because there is less gravity. ",2," the weight is different because it depends on location. weight is the force of gravity on an object, so when the astronauts are on the moon the weight is different because there is less gravity. "
STDT 7591,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2021-09-07 10:03:29,2021-09-07 10:11:35,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", they have less gravitational pull  ,2, they have less gravitational pull  
STDT 7597,TCH 23,01.01 Gravitational Law,65,19,7,4,2,2019-10-17 10:31:17,2019-10-20 10:02:44,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",Since weight depends on Mass and gravity so if you are on the Moon there isn't gravity so you just have Mass ,1,since weight depends on mass and gravity so if you are on the moon there is not gravity so you just have mass 
STDT 7599,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2020-08-13 10:43:10,2020-08-13 11:03:49,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," An Astronauts weight is different on earth then it is on the moon because there is less gravity on the moon then there is on earth, so there weight will be different. Astronauts weight will be different on the moon then on earth but there mass stays the same. For example if a person weighs 170 lbs on earth, on the moon they might weigh 15 lbs but there mass would stay the same as it would be if they were on earth. ",2," an astronauts weight is different on earth then it is on the moon because there is less gravity on the moon then there is on earth, so there weight will be different. astronauts weight will be different on the moon then on earth but there mass stays the same. for example if a person weighs 170 lbs on earth, on the moon they might weigh 15 lbs but there mass would stay the same as it would be if they were on earth. "
STDT 7600,TCH 23,01.01 Gravitational Law,65,19,7,4,3,2021-09-20 11:38:32,2021-09-20 12:00:48,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronaut's weight is different on the moon because it has more gravity which means the weight decreases.  ,2, an astronaut's weight is different on the moon because it has more gravity which means the weight decreases.  
STDT 7603,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2021-11-08 10:43:15,2021-11-08 11:06:09,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The moon has less gravitational force and, since the moon is smaller, it has less mass, which means less gravitational  pull.  ",2," the moon has less gravitational force and, since the moon is smaller, it has less mass, which means less gravitational  pull.  "
STDT 7604,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2019-06-22 20:33:54,2019-06-22 20:38:34,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",The moon has less gravitational pull.,2,the moon has less gravitational pull.
STDT 7607,TCH 23,01.01 Gravitational Law,65,19,7,4,4,2021-08-25 15:31:55,2021-08-26 11:34:23,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Astronauts weigh more on the earth than they do on the moon. The reason is because of the gravitational force. On Earth you will weigh more than on moon that is because that is because the moon has less gravity than the earth. ,2, astronauts weigh more on the earth than they do on the moon. the reason is because of the gravitational force. on earth you will weigh more than on moon that is because that is because the moon has less gravity than the earth. 
